pF,VWC,manual,Sample_ID,Depth_text,Plot_ID,Depth_ID,Winter_Cover,Tillage_Type,Depth_Top,Depth_Bottom,Replicate,Distance_From_East_Edge_Approx_m,Sampled_Date
2.253,27.68,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.271,27.53,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.29,27.37,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.309,27.22,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.329,27.06,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.349,26.88,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.37,26.68,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.392,26.48,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.415,26.26,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.44,26.03,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.466,25.8,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.492,25.55,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.521,25.31,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.549,25.06,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.578,24.83,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.607,24.61,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.635,24.42,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.662,24.24,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.689,24.06,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.716,23.88,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.743,23.7,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
2.77,23.52,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
3.472,19.72,NA,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
5.65,8.68,1,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
5.34,10.61,1,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
4.92,13.04,1,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
4.68,14.52,1,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
4.01,18.65,1,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
4.03,18.77,1,14B,20 - 25 cm,14,B,NO,ST,20,25,4,40,11/17/2017
-0.035,47.82,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
-0.061,47.81,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
-0.098,47.79,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
-0.104,47.77,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.011,47.75,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.156,47.72,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.251,47.68,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.318,47.64,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.376,47.59,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.414,47.54,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.455,47.47,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.507,47.41,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.537,47.33,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.56,47.25,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.582,47.16,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.621,47.06,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.666,46.96,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.694,46.85,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.719,46.74,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.742,46.63,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.764,46.52,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.788,46.4,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.81,46.27,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.82,46.15,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.823,46.01,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.841,45.88,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.87,45.75,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.872,45.61,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.817,45.46,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.778,45.31,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.806,45.17,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.833,45.04,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.863,44.91,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.884,44.78,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.887,44.65,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.9,44.51,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.912,44.36,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.924,44.19,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.944,44.01,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.962,43.82,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.93,43.61,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.927,43.38,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.978,43.16,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.004,42.93,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.029,42.68,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.051,42.43,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.072,42.18,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.091,41.95,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.112,41.7,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.134,41.46,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.155,41.2,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.175,40.95,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.195,40.69,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.212,40.46,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.228,40.26,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.244,40.06,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.26,39.84,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.277,39.6,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.297,39.33,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.32,39.03,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.347,38.69,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.375,38.32,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.403,37.94,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.434,37.56,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.462,37.19,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.487,36.86,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.509,36.55,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.53,36.25,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.549,35.94,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.568,35.64,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.586,35.35,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.602,35.08,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.62,34.8,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.64,34.49,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.665,34.14,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.694,33.75,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.728,33.3,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.765,32.84,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.8,32.41,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.83,32.03,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.858,31.66,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.887,31.3,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.917,30.94,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.951,30.55,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
1.989,30.12,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.031,29.65,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.081,29.1,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.138,28.52,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.201,27.94,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.267,27.37,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.332,26.84,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.397,26.32,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.463,25.82,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.529,25.36,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.594,24.92,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.662,24.46,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.736,23.98,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.816,23.49,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
2.9,23,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
3.609,18.42,NA,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
5.76,6.12,1,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
5.68,6.46,1,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
5.08,9.37,1,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
5.04,9.79,1,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
4.52,12.23,1,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
4.6,11.85,1,14T,0 - 5 cm,14,T,NO,ST,0,5,4,40,11/17/2017
0.129,35.48,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.139,35.48,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.159,35.47,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.187,35.46,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.22,35.45,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.252,35.43,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.281,35.41,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.306,35.38,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.323,35.35,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.338,35.32,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.365,35.28,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.418,35.24,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.457,35.19,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.512,35.13,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.59,35.08,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.655,35.02,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.703,34.96,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.739,34.9,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.769,34.83,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.778,34.75,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.811,34.68,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.863,34.6,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.898,34.51,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.865,34.41,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.793,34.31,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.832,34.21,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.888,34.11,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.919,34,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.945,33.88,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.923,33.76,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.939,33.64,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
0.993,33.51,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.01,33.39,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.031,33.27,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.055,33.16,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.066,33.04,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.09,32.93,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.078,32.81,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.078,32.69,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.115,32.56,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.126,32.43,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.146,32.3,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.173,32.17,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.191,32.03,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.213,31.89,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.241,31.75,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.27,31.6,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.294,31.43,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.319,31.27,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.348,31.11,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.374,30.94,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.398,30.78,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.421,30.63,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.447,30.48,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.474,30.32,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.504,30.15,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.536,29.97,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.57,29.77,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.605,29.56,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.64,29.32,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.672,29.07,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.701,28.83,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.726,28.6,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.751,28.38,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.779,28.16,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.805,27.93,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.83,27.71,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.854,27.49,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.879,27.25,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.904,27.02,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.929,26.78,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.954,26.53,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
1.981,26.28,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.008,26.02,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.036,25.76,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.064,25.49,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.094,25.21,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.124,24.93,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.154,24.65,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.186,24.36,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.218,24.07,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.251,23.8,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.283,23.53,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.315,23.27,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.345,23.03,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.376,22.78,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.406,22.53,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.436,22.28,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.466,22.04,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.495,21.81,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.523,21.6,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.551,21.38,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.578,21.16,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.605,20.96,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.632,20.74,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.661,20.52,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.69,20.28,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.715,20.03,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
2.74,19.79,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
3.456,16.29,NA,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
5.62,8.44,1,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
5.54,8.77,1,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
4.43,14.56,1,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
4.17,15.78,1,15B,20 - 25 cm,15,B,CC,CT,20,25,4,40,11/17/2017
-2,45.87,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
-2,45.84,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
-0.314,45.8,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.002,45.76,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.159,45.71,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.267,45.65,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.374,45.58,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.489,45.52,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.538,45.44,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.573,45.36,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.456,45.27,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.22,45.18,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.398,45.08,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.498,44.97,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.558,44.85,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.635,44.73,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.664,44.61,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.608,44.48,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.528,44.35,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.57,44.22,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.586,44.08,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.584,43.93,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.606,43.77,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.667,43.61,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.734,43.44,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.716,43.26,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.716,43.09,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.765,42.91,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.794,42.72,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.816,42.54,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.83,42.35,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.861,42.17,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.891,41.98,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.909,41.78,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.928,41.58,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.945,41.38,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.963,41.18,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.98,40.98,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
0.996,40.77,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
1.007,40.56,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
1.02,40.35,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
1.029,40.14,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
1.032,39.93,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
1.052,39.71,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
1.076,39.49,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
1.096,39.27,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
1.115,39.04,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
1.134,38.81,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
1.156,38.57,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
1.181,38.33,NA,15T,0 - 5 cm,15,T,CC,CT,0,5,4,40,11/17/2017
